param
30680
3348
2028
13151
20355
3426
78442
51785
40289
32249
916
29924
72928
14543
27380
34239
8720
41158
22695
41220
80087
19306
77292
1283
39011
93885
73314
78248
54523
55826
30910
70658
6990
15223
4810
92857
60640
15370
69339
32888
91375
29910
56709
80096
23751
78241
50503
18918
59374
29753
56882
88072
8296
22853
16551
27269
88262
36223
92929
37675
99461
34132
71728
15674
64313
45235
98391
46959
64566
4371
22540
25911
88277
79820
2249
14681
26138
11069
6107
5931
39046
55785
8616
15630
72964
38982
41429
81223
84098
61991
65667
54106
59219
47960
49473
6926
13464
64702
13327
21461
90432
43911
63564
15553
79695
12973
16789
24974
67852
71819
91419
51781
30745
75952
29583
15801
14651
56685
70512
33088
30006
69189
42836
14443
68221
93922
83647
95306
9400
44162
94191
84849
94126
37584
25250
8489
23731
15459
56631
10490
87120
36510
18005
88220
892
94038
38747
2408
36206
64366
7166
14478
65969
46884
48901
79948
34107
70513
37526
69134
43777
10686
95117
21538
81045
75572
74558
96909
6079
78708
17637
62656
21620
40077
24921
52017
3770
6906
55765
26553
58461
16463
30992
40049
4541
19319
55625
48189
79920
99414
89165
74539
77005
43064
12093
37578
7234
58126
30914
44183
77082
49045
90572
81175
21317
44169
90203
85859
75978
47685
52969
70335
36586
76017
60791
28574
28829
62434
46806
54307
8119
12176
55706
43875
81066
19083
41581
43168
37559
10590
34160
70396
49012
24764
91540
4559
2259
60710
26205
45126
65850
78279
9622
32142
72033
96354
64346
96558
12140
74547
2455
84861
26382
6979
33260
57088
38784
99335
83896
78266
27357
10641
14045
60473
44458
12256
7101
54217
5960
33258
15329
3272
3693
77384
24081
51947
3704
58319
49362
18947
83892
57323
88213
47839
9609
66823
85931
48065
74243
75799
87208
94084
92791
56977
14272
64404
66876
70303
62704
28195
72936
91687
69377
59281
98239
45541
47980
59607
35247
46342
90280
81300
87138
4839
84226
91537
62372
15513
6806
70440
21532
47975
6832
49408
83747
19040
33303
14615
12945
55856
23935
5678
76957
52866
83777
3644
60594
78342
70256
28420
67830
10775
32209
62432
18040
27549
28279
64388
82600
58431
69341
2474
13218
20271
78647
96379
353
55838
55589
58323
86219
21697
4696
18043
57091
62412
6035
55466
48968
55443
21158
35398
5136
67907
77137
45303
51496
9821
12255
10972
54440
42661
54036
79887
22490
7267
42738
15357
39053
42803
6977
30743
6017
97514
59217
26195
1185
2056
79661
3351
29795
72898
47617
22887
97348
15746
44180
23790
62129
41196
78393
30630
90450
53240
7054
40041
2057
37549
9240
56722
62033
44061
28779
20013
22639
298
10484
78568
22412
98256
78323
36310
53093
34013
9698
95437
82443
15720
18796
55733
98363
1423
23929
19336
199
28387
43807
38781
66777
29379
74461
64624
12013
63531
81401
8457
32337
74455
41437
4903
63543
85008
33116
62386
27224
50728
10973
33460
18184
8649
43861
81076
16811
14176
3530
88196
8241
46381
21557
89171
12999
84196
81097
48903
11056
60517
86128
27214
82339
43921
30765
58050
29485
78457
16437
18805
53164
3297
10440
28562
5816
59587
1026
82774
54352
72977
95251
16759
53442
40376
62125
24040
6816
76985
70676
87134
47929
9798
56954
3364
63569
34063
77133
64614
29416
8574
25328
36151
81002
78774
79963
8657
23520
95060
14428
15622
58094
29957
22653
36459
84176
38924
6904
49190
30850
55748
89081
74322
78451
86000
53128
28392
59707
34343
21326
13036
12057
79633
45081
90483
42572
12235
9635
30756
56851
11728
57072
70713
63625
65649
53049
96430
27664
60510
66957
36487
50248
14670
92743
31051
91814
3242
13228
62712
58214
55522
15632
38975
17633
32096
47967
40359
92733
14513
42792
71573
47715
46643
1117
24093
45276
47981
9809
40115
84985
55641
30936
77053
35012
60720
14185
88245
22485
32316
68241
57921
71847
93900
12998
66751
38935
88104
17636
92641
56932
58338
87212
52902
26037
75532
19984
47893
63500
66873
35292
3671
55842
89302
14462
15379
55639
5644
68052
37739
25959
844
70313
9859
98347
12846
507
51597
74678
2445
98346
57081
63606
18238
20147
41667
54053
70244
58023
6178
85914
69456
64674
75995
77167
85885
93854
79894
608
26166
44184
7049
63354
59216
9447
83872
12036
79871
78263
71688
28790
77380
25177
27337
69340
93861
16560
44177
14460
70386
89169
15796
90544
35080
16526
86028
14395
19419
955
28728
43776
42882
84860
21781
33174
67062
74194
64770
18810
64399
78527
21783
92660
57050
38703
57869
69037
63768
3634
29423
54437
21665
64685
54354
21658
58369
39058
35158
14190
42709
70561
55472
89262
63539
10860
13365
98481
601
290
61926
20308
47957
41666
89336
8445
29911
1357
66881
886
14380
70516
62439
17654
66622
19025
44175
2281
2360
84345
19069
55776
39963
95090
33270
20265
67925
89156
33162
60602
7197
32914
3727
56676
85947
34156
21288
82573
70406
64726
24706
66772
2122
9578
81022
51731
78321
10811
31023
71613
92934
82335
33086
95172
24143
26228
41254
12975
10947
77255
49451
43128
28975
37458
45143
96986
50404
252
5040
36182
37673
9765
62104
22544
64435
41303
37770
22840
65575
33552
97578
88288
6985
42718
32104
1144
10482
91738
33268
19543
20276
27431
59568
72938
63391
6869
85909
32998
56946
15510
64475
85884
15734
36537
54506
70488
91549
13047
31118
81147
30580
41278
12242
8497
87216
50226
16963
92945
10507
55534
92839
304
60697
27122
36486
99382
35114
98263
21604
92705
26514
96739
22513
37568
62666
20911
89126
23847
34229
6091
27192
96390
74292
17812
82656
33359
10706
65742
99389
40242
58136
81395
1358
56692
1996
98407
56656
85137
61788
72925
91542
31776
96747
7299
70395
12963
40281
18095
47711
6098
91510
12195
399
92728
43016
30709
33958
13153
84316
61920
65404
81410
74422
45232
90473
19213
67033
8279
93793
41432
24125
35076
45609
62087
58246
78700
12001
35496
90475
14244
61021
33420
3358
50411
59506
44257
20219
101
41382
14682
93981
15618
41632
28406
12203
42501
14132
3584
27463
26190
90260
9443
79685
68055
13085
33317
51886
3680
44095
53134
67765
98304
53198
3160
22775
28499
69294
82633
14156
6088
92559
60671
85831
32031
987
25106
52825
78242
90429
38874
62416
11767
69373
29651
37387
50425
24742
48059
10984
15593
85834
27970
2058
18967
50673
90285
97332
20192
62803
67774
5724
18026
11665
20533
23072
69192
18851
50447
16522
38661
51590
40079
6981
60750
28823
15803
56766
79899
96466
70699
50459
50614
53112
21758
44275
23703
45082
15355
21696
901
69129
55392
34011
38565
5023
72830
62039
83603
18003
36707
32208
11821
33246
74572
29582
38983
9230
37493
55921
59151
85232
61125
20466
95469
64520
47039
13107
76007
15598
75637
39881
65645
3331
73122
15857
42705
58019
11054
70401
27533
77232
69049
5726
82426
4850
34458
82625
6838
31099
54515
1965
56913
74635
86169
33161
83752
95232
38651
97359
81053
68049
35336
99204
21567
4777
44038
76000
17998
40042
63510
57047
86897
22898
60787
25951
19371
15610
78418
1270
85125
26425
36155
29686
29739
25135
29389
15946
40150
34355
63742
8395
87218
5830
77273
17655
92813
78621
62038
70415
54211
8581
30891
71875
56723
56616
59153
3441
86947
73002
55860
15255
6257
46594
26225
21627
20376
42650
51519
19185
50619
30661
9815
60459
42676
4544
68117
80997
59596
27410
72858
27227
97427
31033
21650
16464
45244
16997
88258
30802
80088
40303
15716
17868
29856
22797
9524
95151
83656
79692
27266
60613
23781
85857
84390
831
27540
92797
60924
25958
44259
48108
3500
58326
79767
44202
90337
66827
81030
15383
75676
99355
21598
58155
18940
20209
87203
54262
65493
83588
15320
61814
84869
83817
78744
6890
43778
57010
67818
50583
59584
36265
32885
49352
17677
13264
8222
64799
47724
87214
48910
20123
38713
82561
33094
6809
90265
30792
64827
25326
77278
16959
24140
28765
20735
61726
33999
64754
29964
59612
34066
64483
35425
1132
33348
41465
88306
55450
10914
77021
78464
52867
4396
32967
48053
49286
53165
63355
3450
69473
59494
87991
95221
81400
57902
34279
34405
32098
23128
71758
71695
37366
57172
44148
24903
54582
6020
76138
51740
27082
6181
4484
973
59276
63754
84205
21676
20240
82427
94158
89155
75518
51556
30117
21819
38645
38825
96889
82454
89338
37377
45563
75628
69274
62734
19196
63583
25310
75987
69240
29613
70502
11707
16841
26056
138
37391
47629
81159
19986
64570
69171
1121
46392
11678
5839
10528
42951
70580
18182
37468
95211
11956
7114
84333
38634
89109
4911
36208
32000
37736
42553
96546
34245
38745
90340
5750
41588
74225
21231
10668
38926
1999
56679
95220
24138
1944
90201
90262
13314
75633
346
42800
69169
70776
919
98556
66763
56979
78724
89417
77093
38592
34367
15293
46878
92598
42482
20257
57990
16486
91649
59437
91480
36574
61980
41266
6305
39973
31992
95523
33437
32254
59595
3222
11712
7317
48004
13286
90569
58240
57903
9415
22937
15891
94010
17840
98365
94135
89430
16706
71827
9475
54758
41181
83832
70634
23851
33290
64427
28864
71556
74401
35421
58409
85229
41440
879
73224
55799
91664
94062
96850
85011
29531
11820
82867
12987
44144
39134
92646
98285
82440
16765
26411
26359
15523
28359
85028
9761
40188
66556
69448
32077
25076
87287
9521
19065
78305
69270
5964
348
39869
78244
9960
47950
18969
42543
64610
90233
335
40145
6132
25855
97477
47655
89425
3356
20557
45590
24231
17608
85896
18004
16942
3609
29547
24978
16497
43760
50406
17882
70391
63424
39948
8368
33280
63448
20113
9363
50419
14572
74213
16419
41418
51548
7031
6063
9221
28638
82455
96916
69216
63385
21592
7241
43836
68958
63752
33920
83612
92760
33308
52957
20399
66945
15704
3603
22742
47976
64594
15544
29835
56980
53309
46536
73095
93960
95365
3306
35318
42614
30720
95099
52803
37616
64592
10592
13481
34248
67762
60676
59490
79632
33569
3227
64627
42520
79852
59266
93944
91575
4610
55597
12868
50395
44163
21190
13302
96519
49011
22886
59731
35661
10609
20373
5009
23711
20640
78270
12290
6084
81005
78665
12080
49360
56658
42763
41498
22473
89389
81352
23966
71909
19097
23697
62651
17799
23535
21253
77068
19268
8371
55630
41256
90318
51818
65836
15723
72848
77182
16490
68148
26219
51697
60742
29453
31865
22423
65759
86085
74637
42931
95121
66941
3480
98512
49226
3545
84169
77311
28589
54118
77044
13234
16587
40261
23537
26585
31944
68165
85851
82380
33400
16903
14047
63678
74705
59673
37617
22835
92687
27302
6915
84119
42517
86902
55425
19136
51773
50522
95088
29907
36164
15823
60704
64836
33346
5889
64390
13485
2570
58368
86094
45322
13472
13417
80058
17858
71868
63469
15340
21284
37647
3282
3238
60923
30899
58424
74411
33066
84943
63392
46682
52774
68188
96795
49036
53184
68134
37697
16685
71809
75574
78508
37442
16790
2038
27635
63731
4970
60729
67851
32134
55458
88358
4607
15490
81058
4450
69454
99312
16715
84950
30883
84409
81114
28821
8056
42896
6004
8144
74656
11907
26522
71621
32137
35303
33588
24948
1234
60546
8019
84885
49407
16476
29457
54323
29362
25413
27572
40438
45039
28824
41215
30890
26232
25957
71605
63773
22814
16792
33473
47827
71805
41438
3501
45195
37686
37395
18990
31692
22448
9535
63664
44158
23944
63795
90365
59229
41297
32919
36444
71908
16646
38932
69371
9840
47007
57146
27306
3486
75707
35213
46493
43983
27283
45433
32028
3656
43943
71673
32904
15231
46446
3233
64607
18207
15556
9291
65618
100184
35245
50418
594
78837
9219
62357
86203
75963
64335
20468
70334
28430
35377
17980
72086
40312
41153
49128
20455
96406
85210
47607
15625
9261
42782
55600
18798
14446
83739
83779
75805
96752
53110
13429
34082
26262
84346
92580
66794
81418
555
57919
81072
75898
85984
24962
35444
29852
24920
88232
47861
14381
26082
43771
63512
7022
62147
77343
27487
40052
15534
97378
89397
81293
2540
73269
31869
34234
79803
16477
2336
76990
51860
295
11660
71915
35169
79608
70377
18803
885
77031
17653
91476
37487
45076
49467
94140
94161
68961
92633
37523
57969
1006
76925
26469
73263
96760
77305
46645
41511
49366
33078
32887
31315
78636
95070
14317
14258
18105
63464
58116
99245
842
59330
82522
7152
25239
56707
59539
26069
4734
49184
62075
10503
19012
79945
84114
65492
14433
90387
28533
93950
29960
24972
6222
97428
201
97489
75674
86014
37753
9409
5965
63681
27074
21454
58173
35262
52827
13118
940
74684
74316
3144
55760
74641
26286
36538
38627
80965
41313
43838
79937
23527
12168
7381
15428
16475
31894
68023
23584
37538
41143
74472
84140
49436
8186
55363
40212
37619
38909
76923
67920
21551
55455
7278
42754
71692
75881
44012
68025
24002
31724
73090
60756
75878
32218
567
23746
69347
431
65835
4990
64708
20078
50648
68187
21247
50289
59671
47989
62526
592
98288
90546
32006
95335
24990
48945
2051
10708
62787
78479
38662
55850
25192
31892
66798
23612
6855
32351
81057
7104
14091
50354
47612
70494
35208
25207
46771
74175
87989
20531
41695
39872
76942
3739
3152
17885
75661
31831
27057
52857
3201
92649
819
88302
9773
54166
74397
89300
87006
49377
70782
63670
42534
89043
18222
97435
93874
32286
69131
9718
59451
15804
79885
76899
42576
15308
28239
45053
66931
28706
16452
34176
65453
8584
36410
63368
15560
91502
14069
54481
29713
53067
2086
97533
8091
30639
20590
46717
25461
3140
34192
14106
6143
70449
45437
98294
4905
61724
50391
4445
65642
1434
8668
20159
47875
11699
68222
14182
6862
3655
18905
911
75950
30562
78752
6145
13033
61803
33335
15651
35271
33973
82686
2542
13400
87932
86886
16883
77109
76059
92676
59484
74668
62418
37861
50492
8398
72026
32941
59532
66935
81040
59213
20497
41283
54517
65589
12145
45498
92891
5902
82295
6009
38902
14517
61745
15668
8060
91554
6813
14222
56758
22701
78682
10520
48014
49307
85888
28275
38580
46619
8036
29474
15628
52924
20145
74341
85170
29869
38949
51500
95298
846
64529
84964
16615
45468
7463
58351
34212
64513
19256
1277
30694
9579
75969
67060
8350
63683
74424
47744
16983
60820
65977
24701
44028
22626
88021
45424
11803
6863
71751
4680
79611
16670
61696
61867
17851
42483
78458
17145
98300
16559
27661
93851
41436
27043
73144
27098
69269
44146
18857
9590
55412
43761
35323
80033
71768
10457
174
99256
3269
15325
70610
23573
65523
94012
37350
11743
37555
8545
11017
74462
40106
97586
7284
49261
75787
22847
56694
68036
12278
14621
27127
41213
59519
95267
20553
38653
86918
65882
2410
99466
75667
81426
29635
49461
64517
7075
2479
36362
21731
79802
76950
24053
57096
87124
60448
11742
98384
54090
24980
45041
18023
82606
58162
57033
66633
78407
9827
63796
65599
28579
405
69229
19551
2202
4806
89141
22615
32242
76122
64365
316
26141
56797
53370
6937
50481
15546
35014
29359
10510
50672
70438
81213
74226
85175
74690
31100
89172
50400
91558
31235
51772
32033
27099
24996
55586
8278
65856
4847
66975
21755
70576
60771
12092
76895
71509
42947
97459
19099
46632
89346
20108
85223
62051
5845
89210
60881
77277
64496
70660
22915
95515
40051
3621
27304
62647
14403
2652
98354
4748
81187
73091
33513
30733
55719
94207
16431
51708
70222
97364
85156
37922
73337
20357
68131
48076
41291
31829
54088
75764
65833
49108
96708
4475
27591
90502
64735
7330
4353
75645
98418
42861
71710
62804
30672
4904
68011
83754
58321
15639
79944
5975
84941
51896
22740
21397
638
33332
3438
59240
98430
1080
29495
35192
15247
34354
61045
85016
50352
53118
67928
2004
7370
42584
56651
21444
33983
91445
22823
88233
92926
11731
21467
9436
75596
9551
73008
53080
27090
72016
40383
17616
79867
49116
9878
26047
34993
77335
74634
7315
79702
3510
45492
78448
93940
70720
17760
51806
3662
54529
79750
86880
33021
1233
20512
34222
13427
75622
51609
20100
13150
71920
18850
22770
63639
72085
33409
94193
2165
69042
81141
18228
47828
50341
21584
33463
4616
6807
94098
54102
96800
71801
28573
41477
89311
29515
23543
64329
41449
75907
29503
15771
80914
25092
20043
95395
7396
78326
73318
15739
50304
41606
17873
71699
13099
44196
74766
30711
2242
6895
55592
30809
20546
23667
52904
4892
97453
45113
92897
99227
22774
66814
27434
36432
60906
60591
60664
96721
28370
11012
33151
19184
14179
66804
22516
67953
15978
37669
51807
45300
64396
5096
30646
7111
45374
51862
53037
59474
88191
2205
36323
4898
83619
26029
41211
75814
98235
69267
65456
8396
43014
36516
34045
41627
92746
52170
50548
20154
70584
69061
5593
75569
73187
55491
62367
36473
63586
58097
52043
59333
7316
62866
11106
20526
21672
10721
4896
9473
602
37326
63326
87072
20080
46389
5772
42832
92643
37430
57030
82580
28506
85997
19977
25405
17670
31730
62332
89050
66969
3161
21671
50218
13407
83913
61718
23774
10806
35217
63358
92799
16992
62351
89330
34304
66878
15249
54286
33240
6077
29755
97482
70247
27027
28630
53322
21174
5919
86096
23634
18058
95129
63364
51613
84368
8697
47863
46817
73113
54160
3183
66985
1319
38938
31146
45608
28662
47730
85022
44050
83694
98349
35329
92570
34170
29557
18188
56861
11996
86946
99293
72979
97536
953
9530
35529
24890
92983
58202
22576
76968
17684
87258
80005
136
12858
57113
16809
16683
33949
29375
14660
13155
23918
84951
39959
7057
7157
8507
38940
28654
29771
108
65751
98222
50398
30892
36160
31864
42670
61786
4999
51571
48918
76880
8206
59624
17989
63304
43978
52949
16957
17698
78432
17649
45412
96530
12323
36609
82487
35301
74650
69136
30844
62392
5785
37640
9467
49265
93998
85906
8936
65573
51845
69163
14521
71678
51521
96848
43772
85049
77334
62022
57981
78446
89232
22700
82254
28536
84850
80916
34288
42949
79587
2036
10000
79814
26101
70587
31003
87035
75895
10653
34270
58103
77336
48932
70468
36656
64564
34404
