rt_peak_rmse,rt_rmse,rt_last_epi_day_rmse,data_rmse,data_rmse_last_epi_day,avg_w2,avg_kl,in_ci,ens_var,in_ci_last_day,ens_var_last_day,in_ci_last_epi_day,ens_var_last_epi_day,avg_w2_last_epi_day,avg_kl_last_epi_day
0.09166556649866531,0.1566800772373303,0.24816005191676493,-0.2479096980267953,0.405231291015383,0.024777220697079064,0.1337853409862486,0.03301384180843541,0.11391960047902043,0.031208414423492575,0.015927164992207858,0.003811749377349563,0.06462906443200873,0.03750247582390525,0.12746809769668263
0.047880955065774215,0.3004695918258554,0.24580398435130643,0.2256720788479889,0.2249702138957977,-0.02100148757424191,0.012056465538475163,8.181705055763572e-05,0.10661360411538465,-0.06544260742165565,0.07076372240694341,-0.10255156903932255,0.09127253999987911,-0.014529997288464075,0.012260151529327344
-0.0349461631125573,-0.21546666743056353,-0.3635085313793219,0.04250806642476084,-0.24149200106651705,-0.3014786656101873,-0.3120278141797554,0.10105077269965258,0.005973289855348187,0.10931003170937723,-0.05445783559417497,0.23057750579143524,0.0023742553022717025,-0.29005211812170856,-0.34714216018084054
-0.00042542863987175914,0.01321286752423264,0.02225905400073461,0.04098418753302211,0.0271263705913867,0.012061447728427623,0.027545750981862134,-0.15150427963059576,-0.004305680384659548,-0.04597108286699625,-0.04175680066171624,-0.05409639556687537,-0.040009807817176835,0.009644891890806178,0.026130995618283585
-0.032493431262200605,-0.20880037093355966,-0.3387381591095328,0.028916756162944132,-0.2195047549213893,-0.27215939598264277,-0.2808213317187259,0.10294139631487972,-0.00268648921382232,0.09792731573470553,-0.06177552658090245,0.20790539616823628,-0.010349961068461574,-0.26152386560232166,-0.3130700739796335
-0.031919304197935705,-0.1928229971197036,-0.33190653989473473,0.04210533840777798,-0.22412405567099083,-0.2798359475049101,-0.2901240211951729,0.08546676502122423,0.01061937252304423,0.10334022514104994,-0.04223126518223882,0.21602699105288786,0.010502472597685848,-0.2694831613592107,-0.32239538527453504
-0.0014852095304674058,0.0061206201801723426,-0.014404015042486677,0.018785449913320658,-0.020865775647075622,-0.028355793443134374,-0.031019765240101162,-0.015252239856947866,0.016778604068086872,0.013581981487276192,0.02069936787254174,0.02453894728818664,0.025875851329345775,-0.02799054452404638,-0.033248996519756636
0.03582872653396255,0.292077352615698,0.21966317892650386,0.27809967071948927,0.17243289881947818,-0.026154608898874093,-0.008762638387687332,-0.005217218015456173,0.0942659161602147,-0.07411045795755637,0.07215647064342852,-0.10889035067101348,0.08598663423382197,-0.0213660388458844,-0.007532726924355598
